62671.0
60716.0
61623.0
64989.0
61077.0
61327.0
60901.0
63186.0
61579.0
62590.0
64675.0
62598.0
62476.0
61374.0
62142.0
64053.0
61802.0
62090.0
61175.0
62311.0
61665.0
63139.0
61175.0
63429.0
63381.0
61311.0
61530.0
61252.0
61864.0
61232.0
62221.0
61203.0
62802.0
61545.0
61719.0
62428.0
62067.0
63372.0
61690.0
62910.0
62297.0
61781.0
60451.0
62585.0
63372.0
61838.0
63813.0
60973.0
63555.0
62273.0
63846.0
66509.0
62470.0
61271.0
63356.0
61958.0
61765.0
61400.0
60996.0
62230.0
60908.0
62515.0
62954.0
61067.0
61859.0
63360.0
62560.0
60884.0
62263.0
62699.0
62460.0
62841.0
62444.0
61180.0
65752.0
63246.0
63877.0
61944.0
60678.0
61181.0
62040.0
62957.0
61778.0
63918.0
62998.0
62579.0
61335.0
61033.0
61240.0
61909.0
62365.0
61693.0
61261.0
61125.0
61304.0
61212.0
61583.0
63135.0
61196.0
61833.0
